split,context,y,memory_hit,c_h,n1,top_prob,mixer_loss,full_memory_loss,delta_loss
test,"(291, 230)",305,1,196.0,22.0,0.29591837525367737,2.513688,2.372756,0.140931
test,"(324, 178)",25,1,382.0,23.0,0.5523560047149658,2.716005,0.683006,2.032999
test,"(66, 92)",305,1,23.0,12.0,0.17391304671764374,2.057861,2.171659,-0.113798
test,"(485, 399)",34,1,29.0,1.0,1.0,0.667239,0.061218,0.606021
test,"(364, 12)",18,1,177.0,8.0,0.299435019493103,3.729239,1.312754,2.416485
test,"(190, 71)",258,1,542.0,35.0,0.33763837814331055,7.694536,6.135378,1.559159
test,"(71, 282)",17,1,75.0,8.0,0.653333306312561,2.258756,0.521121,1.737635
test,"(22, 12)",22,1,3.0,1.0,1.0,5.306948,6.082320,-0.775372
test,"(305, 172)",292,1,574.0,37.0,0.23693379759788513,1.714633,1.948437,-0.233804
test,"(485, 399)",34,1,29.0,1.0,1.0,0.594751,0.057126,0.537626
test,"(364, 12)",18,1,177.0,8.0,0.299435019493103,3.324119,1.308307,2.015813
test,"(212, 121)",376,1,535.0,10.0,0.3252336382865906,4.586680,4.607718,-0.021038
test,"(274, 34)",324,1,21.0,4.0,0.6666666865348816,1.329428,2.405128,-1.075701
test,"(85, 200)",7,1,377.0,17.0,0.692307710647583,3.661806,0.468195,3.193611
test,"(14, 18)",15,1,130.0,1.0,1.0,1.833925,0.092802,1.741123
test,"(266, 71)",81,1,316.0,7.0,0.8196202516555786,4.884714,2.995321,1.889394
test,"(409, 27)",14,1,15.0,1.0,1.0,0.483201,0.073354,0.409847
test,"(292, 485)",29,1,318.0,1.0,1.0,0.484459,0.040398,0.444062
test,"(229, 134)",128,1,132.0,32.0,0.2651515007019043,2.868731,3.531734,-0.663003
test,"(20, 281)",14,1,439.0,38.0,0.39179953932762146,3.536680,1.020997,2.515683
test,"(291, 360)",78,1,108.0,2.0,0.9814814925193787,4.240455,0.127192,4.113263
test,"(73, 78)",175,1,127.0,2.0,0.8031495809555054,4.147521,0.329476,3.818045
test,"(252, 76)",83,1,87.0,11.0,0.4482758641242981,5.930243,0.924991,5.005252
test,"(304, 12)",87,1,1230.0,20.0,0.43252032995224,3.468646,2.467404,1.001242
test,"(18, 309)",481,1,80.0,13.0,0.125,2.889454,2.261870,0.627584
test,"(258, 206)",74,1,76.0,1.0,1.0,4.064917,0.112995,3.951922
test,"(481, 208)",79,1,193.0,25.0,0.46113988757133484,4.049683,3.928763,0.120920
test,"(292, 253)",29,1,1291.0,1.0,1.0,0.247582,0.022438,0.225145
test,"(303, 67)",25,1,16.0,1.0,1.0,3.110043,0.146875,2.963168
test,"(18, 304)",12,1,18.0,2.0,0.6111111044883728,0.320871,0.453867,-0.132997
test,"(228, 173)",378,1,595.0,2.0,0.9697479009628296,0.270562,0.053051,0.217511
test,"(15, 11)",16,1,337.0,53.0,0.22255192697048187,3.424636,4.990351,-1.565715
test,"(16, 17)",11,1,307.0,37.0,0.1856677532196045,1.615968,2.188331,-0.572363
test,"(19, 23)",11,1,43.0,15.0,0.44186046719551086,2.206787,0.877215,1.329572
test,"(29, 328)",208,1,209.0,5.0,0.4784688949584961,2.558388,1.135134,1.423254
test,"(134, 365)",238,1,225.0,15.0,0.46666666865348816,3.760933,3.563551,0.197382
test,"(72, 173)",378,1,190.0,16.0,0.4000000059604645,1.765390,1.035322,0.730068
test,"(12, 18)",489,1,567.0,37.0,0.20105819404125214,6.203779,5.566916,0.636864
test,"(272, 252)",355,1,2224.0,26.0,0.254046767950058,3.537766,3.335487,0.202279
test,"(213, 88)",12,1,500.0,9.0,0.8040000200271606,0.389718,0.233732,0.155986
test,"(65, 70)",12,1,689.0,18.0,0.8795355558395386,0.503008,0.159300,0.343708
test,"(334, 234)",75,1,188.0,15.0,0.686170220375061,1.771711,0.453043,1.318668
test,"(34, 357)",219,1,291.0,2.0,0.7147766351699829,0.108497,0.309697,-0.201200
test,"(82, 11)",249,1,676.0,62.0,0.21301774680614471,4.695720,3.798340,0.897380
test,"(82, 8)",291,1,622.0,44.0,0.17845658957958221,1.459743,1.667273,-0.207530
test,"(12, 256)",75,1,519.0,4.0,0.978805422782898,0.777170,0.075912,0.701258
test,"(362, 12)",65,1,677.0,17.0,0.43279173970222473,1.331213,0.876765,0.454448
test,"(291, 189)",305,1,740.0,19.0,0.47162163257598877,4.695762,4.142171,0.553591
test,"(266, 13)",196,1,138.0,32.0,0.10144927352666855,1.969192,2.704573,-0.735382
test,"(82, 334)",234,1,73.0,4.0,0.767123281955719,1.675635,1.676317,-0.000682
test,"(36, 67)",205,1,170.0,4.0,0.9647058844566345,2.290139,0.133859,2.156280
test,"(7, 79)",8,1,525.0,42.0,0.13523809611797333,4.225076,2.749042,1.476034
test,"(79, 11)",375,1,55.0,22.0,0.27272728085517883,6.779778,3.800458,2.979320
test,"(172, 208)",485,1,216.0,26.0,0.31481480598449707,2.634224,2.046009,0.588216
test,"(83, 225)",182,1,9.0,4.0,0.6666666865348816,6.041564,4.840771,1.200793
test,"(295, 12)",256,1,438.0,12.0,0.5365296602249146,2.521770,0.713510,1.808259
test,"(251, 229)",203,1,68.0,19.0,0.1617647111415863,3.401040,4.130451,-0.729412
test,"(75, 213)",12,1,45.0,8.0,0.35555556416511536,3.084548,1.159009,1.925539
test,"(23, 266)",71,1,5.0,2.0,0.800000011920929,2.441924,2.450349,-0.008425
test,"(303, 67)",25,1,16.0,1.0,1.0,3.889360,0.149675,3.739685
test,"(194, 374)",228,1,659.0,13.0,0.48558422923088074,0.726810,0.712985,0.013825
test,"(12, 18)",13,1,567.0,37.0,0.20105819404125214,4.707335,3.830178,0.877157
test,"(29, 460)",292,1,165.0,5.0,0.4484848380088806,1.537705,1.072933,0.464772
test,"(16, 266)",79,1,5.0,3.0,0.6000000238418579,3.819936,0.841748,2.978187
test,"(303, 67)",25,1,16.0,1.0,1.0,3.603002,0.148888,3.454114
test,"(25, 69)",374,1,2.0,1.0,1.0,1.726066,0.513027,1.213039
test,"(75, 489)",12,1,202.0,2.0,0.9504950642585754,0.050708,0.048636,0.002072
test,"(397, 85)",200,1,185.0,1.0,1.0,1.489549,0.084208,1.405340
test,"(8, 60)",14,1,316.0,37.0,0.1139240488409996,4.119703,2.272762,1.846942
test,"(291, 331)",50,1,273.0,22.0,0.22344322502613068,1.320269,1.437800,-0.117531
test,"(8, 27)",14,1,20.0,4.0,0.8500000238418579,0.302221,0.170859,0.131362
test,"(189, 184)",188,1,27.0,7.0,0.29629629850387573,4.345982,2.164913,2.181068
test,"(433, 305)",181,1,103.0,7.0,0.3009708821773529,1.297772,1.464035,-0.166262
test,"(285, 118)",229,1,230.0,16.0,0.395652174949646,2.417627,1.003635,1.413992
test,"(134, 134)",433,1,186.0,40.0,0.15591397881507874,3.148460,5.018016,-1.869557
test,"(29, 460)",134,1,165.0,5.0,0.4484848380088806,3.045582,2.099128,0.946454
test,"(117, 212)",110,1,129.0,14.0,0.20930232107639313,2.509326,2.151708,0.357618
test,"(194, 374)",228,1,659.0,13.0,0.48558422923088074,0.712369,0.711552,0.000817
test,"(252, 15)",396,1,3.0,2.0,0.6666666865348816,7.312671,0.975364,6.337306
test,"(258, 206)",74,1,76.0,1.0,1.0,3.829504,0.112485,3.717018
test,"(39, 22)",64,0,0.0,0.0,0.0,7.760564,7.119668,0.640896
test,"(12, 16)",134,1,1082.0,42.0,0.13031423091888428,4.161770,4.124689,0.037081
test,"(227, 12)",87,1,1258.0,27.0,0.3298887014389038,3.611057,2.972163,0.638894
test,"(251, 128)",140,1,66.0,6.0,0.39393940567970276,2.682917,1.130225,1.552692
test,"(484, 264)",212,1,43.0,4.0,0.4651162922382355,4.825421,1.533295,3.292126
test,"(78, 67)",202,1,495.0,27.0,0.3292929232120514,3.851426,1.444863,2.406563
test,"(230, 193)",208,1,55.0,4.0,0.8181818127632141,3.019787,0.313511,2.706276
test,"(88, 36)",67,1,17.0,5.0,0.23529411852359772,3.238668,1.696878,1.541790
test,"(134, 433)",186,1,236.0,14.0,0.35169491171836853,5.459939,3.214243,2.245696
test,"(440, 84)",187,1,26.0,2.0,0.8846153616905212,3.722762,0.256687,3.466075
test,"(74, 28)",51,1,26.0,7.0,0.6153846383094788,4.159366,0.611840,3.547525
test,"(75, 82)",13,1,208.0,23.0,0.3365384638309479,2.287060,1.382798,0.904262
test,"(77, 42)",68,1,22.0,1.0,1.0,1.107438,0.092120,1.015317
test,"(65, 13)",76,1,251.0,33.0,0.16334661841392517,3.898715,4.008180,-0.109464
test,"(36, 51)",62,1,79.0,23.0,0.20253165066242218,4.810143,2.933775,1.876368
test,"(79, 182)",184,1,233.0,16.0,0.6824034452438354,5.585370,2.943303,2.642067
test,"(330, 44)",78,1,7.0,1.0,1.0,2.430126,0.193539,2.236587
test,"(64, 76)",47,1,316.0,55.0,0.10759493708610535,6.248645,3.052487,3.196158
test,"(196, 340)",7,1,9.0,8.0,0.2222222238779068,2.356352,1.981220,0.375132
test,"(340, 47)",206,1,8.0,3.0,0.625,3.230511,0.695202,2.535310
test,"(206, 79)",82,1,247.0,25.0,0.3198380470275879,3.928116,1.240350,2.687766
test,"(69, 202)",184,1,224.0,1.0,1.0,2.436216,0.098590,2.337626
test,"(65, 73)",68,1,143.0,16.0,0.5734265446662903,2.128705,0.622167,1.506538
test,"(84, 291)",267,1,7.0,2.0,0.8571428656578064,5.294677,0.388929,4.905748
test,"(12, 457)",134,1,824.0,24.0,0.4223301112651825,1.441324,0.889534,0.551790
test,"(288, 173)",355,1,430.0,16.0,0.8186046481132507,6.179423,2.821501,3.357922
test,"(74, 68)",68,1,717.0,37.0,0.651324987411499,4.535369,3.006463,1.528907
test,"(399, 75)",88,1,64.0,2.0,0.578125,3.067886,0.981900,2.085987
test,"(75, 75)",176,1,303.0,35.0,0.2013201266527176,6.285570,1.712574,4.572996
test,"(199, 372)",14,1,130.0,3.0,0.9461538195610046,0.412491,0.085868,0.326623
test,"(199, 372)",14,1,130.0,3.0,0.9461538195610046,0.567650,0.096290,0.471360
test,"(82, 78)",241,1,505.0,19.0,0.5841584205627441,3.693051,1.515195,2.177856
test,"(78, 241)",330,1,458.0,12.0,0.6724891066551208,0.975507,0.438533,0.536974
test,"(75, 75)",176,1,303.0,35.0,0.2013201266527176,6.053741,1.712304,4.341436
test,"(31, 34)",241,1,145.0,6.0,0.6965517401695251,5.133937,2.118120,3.015817
test,"(134, 315)",11,1,603.0,27.0,0.4842454493045807,4.589816,2.418146,2.171670
test,"(230, 0)",467,1,390.0,57.0,0.10256410390138626,2.437728,2.261872,0.175857
test,"(67, 88)",30,1,92.0,17.0,0.27173912525177,9.873872,9.101235,0.772636
test,"(0, 270)",508,1,127.0,22.0,0.3779527544975281,4.345651,3.996080,0.349570
test,"(402, 134)",45,1,370.0,21.0,0.4648648500442505,4.115383,2.754230,1.361153
test,"(180, 418)",503,1,569.0,23.0,0.29173988103866577,1.408987,1.229484,0.179503
test,"(33, 84)",349,1,66.0,5.0,0.6818181872367859,3.261717,0.497147,2.764570
test,"(310, 279)",26,1,357.0,22.0,0.31092438101768494,3.624061,2.493097,1.130964
test,"(207, 245)",311,1,43.0,15.0,0.3488371968269348,3.476600,3.307503,0.169096
test,"(188, 82)",7,1,354.0,49.0,0.17231638729572296,3.370393,2.046449,1.323945
test,"(31, 34)",241,1,145.0,6.0,0.6965517401695251,4.369451,2.112511,2.256940
test,"(268, 225)",78,0,0.0,0.0,0.0,2.226714,2.062969,0.163745
test,"(191, 71)",206,1,130.0,6.0,0.7846153974533081,3.278198,0.348765,2.929433
test,"(8, 266)",78,1,4.0,2.0,0.5,2.476170,3.435401,-0.959231
test,"(134, 31)",52,1,700.0,31.0,0.23999999463558197,5.738029,3.249580,2.488450
test,"(229, 338)",119,1,240.0,8.0,0.4166666567325592,1.179938,0.899398,0.280540
test,"(78, 241)",330,1,458.0,12.0,0.6724891066551208,0.686925,0.419168,0.267757
test,"(82, 78)",241,1,505.0,19.0,0.5841584205627441,3.821105,1.516557,2.304547
test,"(500, 238)",376,1,94.0,7.0,0.39361703395843506,3.097641,1.120165,1.977475
test,"(82, 133)",133,1,263.0,21.0,0.44486692547798157,2.277459,1.411779,0.865680
test,"(186, 510)",25,1,28.0,5.0,0.8214285969734192,2.027954,0.288788,1.739165
test,"(82, 13)",197,1,1646.0,100.0,0.11907655000686646,3.692019,3.313443,0.378576
test,"(66, 194)",237,1,128.0,4.0,0.875,2.711160,0.235206,2.475954
test,"(49, 46)",44,1,161.0,14.0,0.4037266969680786,3.792868,1.011384,2.781484
test,"(0, 63)",218,1,1.0,1.0,1.0,2.015918,1.114172,0.901746
test,"(70, 7)",63,1,209.0,25.0,0.38755980134010315,3.150181,1.045061,2.105120
test,"(7, 218)",133,1,584.0,25.0,0.23458904027938843,2.659647,2.015809,0.643837
test,"(12, 64)",234,1,135.0,6.0,0.8518518805503845,1.548555,0.243025,1.305530
test,"(246, 64)",50,1,1.0,1.0,1.0,6.622185,6.070664,0.551522
test,"(88, 268)",289,1,102.0,17.0,0.29411765933036804,5.192805,2.214677,2.978128
test,"(317, 385)",220,1,5.0,1.0,1.0,5.693607,4.980992,0.712615
test,"(276, 67)",12,1,1.0,1.0,1.0,5.165228,4.420266,0.744962
test,"(233, 88)",68,1,51.0,3.0,0.5490196347236633,7.282561,0.980131,6.302431
test,"(229, 251)",13,1,181.0,27.0,0.1767955869436264,7.085525,8.197192,-1.111668
test,"(251, 13)",11,1,6.0,5.0,0.3333333432674408,7.417379,8.742213,-1.324834
test,"(81, 76)",424,1,186.0,29.0,0.1827957034111023,4.625059,4.403646,0.221412
test,"(14, 327)",205,1,106.0,2.0,0.9622641801834106,1.943491,0.132192,1.811300
test,"(259, 186)",213,1,195.0,26.0,0.13333334028720856,2.902049,2.291749,0.610300
test,"(68, 247)",349,1,457.0,25.0,0.43763676285743713,1.828276,0.881150,0.947127
test,"(8, 189)",224,1,1053.0,24.0,0.2735042870044708,2.183227,2.107525,0.075702
test,"(68, 247)",349,1,457.0,25.0,0.43763676285743713,1.836627,0.881472,0.955155
test,"(25, 508)",13,1,96.0,7.0,0.6354166865348816,1.005215,0.494012,0.511204
test,"(13, 83)",62,1,1034.0,21.0,0.1847195327281952,4.530611,6.458657,-1.928046
test,"(134, 32)",45,1,542.0,45.0,0.11623616516590118,2.888532,2.419323,0.469210
test,"(193, 240)",82,1,177.0,7.0,0.7966101765632629,0.774714,0.262519,0.512196
test,"(7, 236)",190,1,118.0,5.0,0.7711864113807678,1.416894,0.331823,1.085071
test,"(71, 13)",83,1,261.0,35.0,0.17241379618644714,3.663577,4.499327,-0.835750
test,"(343, 213)",84,1,23.0,12.0,0.260869562625885,6.970541,2.046336,4.924205
test,"(46, 51)",134,1,110.0,18.0,0.26363635063171387,3.329530,1.433952,1.895578
test,"(391, 40)",44,1,5.0,1.0,1.0,4.162805,0.264227,3.898578
test,"(1, 85)",222,1,18.0,6.0,0.3333333432674408,4.624666,5.350932,-0.726266
test,"(326, 257)",416,1,261.0,25.0,0.15325669944286346,6.257710,8.121729,-1.864019
test,"(7, 63)",32,1,303.0,39.0,0.2013201266527176,4.255020,2.343350,1.911670
test,"(1, 63)",218,1,35.0,5.0,0.5428571701049805,2.533393,0.713222,1.820171
test,"(278, 71)",71,1,31.0,11.0,0.19354838132858276,7.623892,2.334237,5.289655
test,"(35, 278)",71,1,10.0,5.0,0.4000000059604645,6.922650,5.339321,1.583329
test,"(44, 36)",50,1,98.0,21.0,0.22448979318141937,3.042024,3.831353,-0.789329
test,"(7, 63)",32,1,303.0,39.0,0.2013201266527176,3.850141,2.335999,1.514142
test,"(35, 32)",51,1,28.0,5.0,0.3928571343421936,2.430245,1.067568,1.362677
test,"(66, 88)",62,1,245.0,38.0,0.17142857611179352,2.841988,2.846829,-0.004841
test,"(176, 427)",290,1,19.0,4.0,0.6315789222717285,1.583738,0.548896,1.034841
test,"(134, 80)",84,1,348.0,16.0,0.545976996421814,0.550290,0.579869,-0.029579
test,"(32, 33)",43,1,39.0,7.0,0.4615384638309479,4.070901,0.912478,3.158423
test,"(51, 36)",49,1,221.0,23.0,0.3212669789791107,2.555466,1.208214,1.347252
test,"(71, 71)",32,1,61.0,12.0,0.44262295961380005,4.768359,2.217917,2.550442
test,"(35, 278)",71,1,10.0,5.0,0.4000000059604645,7.008368,5.341009,1.667359
test,"(45, 52)",43,1,52.0,4.0,0.7884615659713745,2.789243,0.350598,2.438645
test,"(55, 11)",134,1,35.0,6.0,0.6571428775787354,1.269424,0.475466,0.793958
test,"(6, 218)",186,1,653.0,19.0,0.30781009793281555,1.211193,1.171048,0.040145
test,"(186, 269)",337,1,399.0,37.0,0.2030075192451477,1.874118,2.031958,-0.157840
test,"(264, 207)",224,1,94.0,12.0,0.22340425848960876,3.988485,2.294073,1.694412
test,"(193, 331)",50,1,78.0,18.0,0.21794871985912323,1.786516,1.646108,0.140408
test,"(188, 66)",387,1,123.0,1.0,1.0,3.600157,0.108226,3.491931
test,"(128, 143)",376,1,271.0,25.0,0.2398523986339569,0.886406,1.317503,-0.431097
test,"(84, 179)",455,1,636.0,26.0,0.6305031180381775,2.171204,0.544803,1.626402
test,"(12, 65)",75,1,1221.0,22.0,0.29893529415130615,3.034956,1.294626,1.740329
test,"(252, 65)",70,1,90.0,5.0,0.5555555820465088,1.799107,0.668460,1.130647
test,"(14, 20)",362,1,315.0,25.0,0.3142857253551483,3.593635,2.473705,1.119930
test,"(227, 12)",450,1,1258.0,27.0,0.3298887014389038,2.285532,1.442607,0.842925
test,"(127, 153)",203,1,193.0,21.0,0.32642486691474915,4.272351,2.210446,2.061906
test,"(203, 251)",203,1,408.0,33.0,0.18382352590560913,2.726650,1.737512,0.989138
test,"(247, 175)",362,1,162.0,24.0,0.3395061790943146,7.715824,3.739526,3.976298
test,"(175, 362)",362,1,5.0,2.0,0.6000000238418579,1.330634,1.077679,0.252954
test,"(330, 12)",77,1,15.0,5.0,0.6000000238418579,4.908490,1.975729,2.932761
test,"(47, 493)",326,1,222.0,2.0,0.7567567825317383,0.233993,0.271445,-0.037453
test,"(87, 82)",194,1,184.0,18.0,0.3913043439388275,3.997883,1.047946,2.949936
test,"(460, 208)",253,1,179.0,21.0,0.4189944267272949,0.718952,0.780987,-0.062035
test,"(405, 309)",305,1,28.0,10.0,0.3571428656578064,1.995269,1.069868,0.925400
test,"(295, 397)",85,1,25.0,2.0,0.8799999952316284,2.035764,0.239288,1.796476
test,"(200, 7)",353,1,283.0,14.0,0.9328621625900269,1.868576,0.158671,1.709905
test,"(301, 276)",257,1,314.0,24.0,0.41401273012161255,1.341289,0.887668,0.453621
test,"(13, 196)",180,1,798.0,29.0,0.19298245012760162,5.981194,2.280979,3.700214
test,"(29, 264)",292,1,275.0,6.0,0.42181816697120667,1.084210,0.886640,0.197570
test,"(67, 267)",79,1,56.0,3.0,0.9642857313156128,0.627668,0.076755,0.550913
test,"(261, 312)",12,1,287.0,6.0,0.7909407615661621,0.373051,0.246130,0.126921
test,"(127, 153)",203,1,193.0,21.0,0.32642486691474915,3.682029,2.200263,1.481767
test,"(235, 70)",71,1,116.0,6.0,0.732758641242981,4.326902,0.422202,3.904700
test,"(71, 83)",83,1,454.0,50.0,0.2070484608411789,3.702281,1.902831,1.799450
test,"(366, 50)",255,1,9.0,2.0,0.6666666865348816,6.281040,6.020424,0.260616
test,"(35, 255)",66,1,92.0,2.0,0.804347813129425,2.559942,0.321963,2.237979
test,"(35, 47)",180,1,56.0,10.0,0.6785714030265808,5.759750,2.937093,2.822657
test,"(188, 341)",33,1,179.0,18.0,0.40223464369773865,3.550456,0.992192,2.558264
test,"(50, 35)",47,1,25.0,3.0,0.6800000071525574,6.845319,0.533391,6.311928
test,"(82, 69)",275,1,115.0,9.0,0.7217391133308411,7.420700,2.865125,4.555576
test,"(300, 68)",66,1,103.0,11.0,0.8349514603614807,2.721050,0.283195,2.437855
test,"(289, 78)",66,1,184.0,7.0,0.77173912525177,2.764635,0.358204,2.406430
test,"(256, 242)",188,1,464.0,17.0,0.35775861144065857,1.419123,2.059558,-0.640435
test,"(188, 387)",6,1,81.0,18.0,0.25925925374031067,2.843079,1.908227,0.934852
test,"(323, 26)",195,1,656.0,22.0,0.38871949911117554,1.189996,0.957358,0.232639
test,"(85, 190)",200,1,68.0,1.0,1.0,5.277666,0.115674,5.161992
test,"(70, 176)",6,1,454.0,40.0,0.28854626417160034,4.721447,3.583534,1.137914
test,"(308, 265)",69,1,80.0,7.0,0.637499988079071,3.311549,0.557196,2.754354
test,"(25, 225)",78,1,142.0,11.0,0.5985915660858154,1.109634,0.555643,0.553991
test,"(191, 64)",417,1,103.0,7.0,0.3883495032787323,2.251773,1.036227,1.215546
test,"(359, 323)",26,1,342.0,9.0,0.6637426614761353,0.218923,0.380628,-0.161705
test,"(133, 133)",214,1,2512.0,71.0,0.19864650070667267,3.412545,2.727864,0.684681
test,"(419, 213)",182,1,64.0,11.0,0.578125,2.150532,3.752346,-1.601814
test,"(44, 7)",18,0,0.0,0.0,0.0,4.706299,5.849211,-1.142912
test,"(134, 437)",7,1,326.0,8.0,0.9233129024505615,0.687312,0.118167,0.569146
test,"(249, 223)",11,1,302.0,21.0,0.695364236831665,2.888531,2.537129,0.351403
test,"(225, 78)",67,1,306.0,7.0,0.6274510025978088,2.706741,2.434939,0.271801
test,"(82, 177)",13,1,309.0,27.0,0.27184465527534485,3.730959,1.397888,2.333071
test,"(82, 62)",73,1,488.0,44.0,0.11680328100919724,5.088362,6.809147,-1.720786
test,"(225, 78)",67,1,306.0,7.0,0.6274510025978088,2.799989,2.441747,0.358242
test,"(67, 7)",236,1,564.0,82.0,0.06914893537759781,5.777149,5.348448,0.428701
test,"(58, 12)",18,1,56.0,8.0,0.7678571343421936,4.518918,5.461399,-0.942481
test,"(84, 387)",25,1,447.0,25.0,0.23042505979537964,2.436759,3.132371,-0.695611
test,"(501, 36)",81,1,19.0,1.0,1.0,3.266354,0.139267,3.127087
test,"(401, 11)",334,1,62.0,17.0,0.22580644488334656,4.949087,1.633707,3.315380
test,"(401, 8)",452,1,40.0,14.0,0.22499999403953552,3.739409,4.795507,-1.056098
test,"(62, 82)",410,1,979.0,34.0,0.3534218668937683,2.594438,1.122973,1.471465
test,"(17, 25)",224,1,52.0,15.0,0.23076923191547394,2.603338,2.670549,-0.067212
test,"(11, 278)",71,1,331.0,71.0,0.07854984700679779,6.183531,4.504443,1.679087
test,"(456, 442)",197,1,2.0,1.0,1.0,3.071976,3.210629,-0.138653
test,"(50, 64)",368,1,115.0,5.0,0.5130434632301331,4.992050,0.782118,4.209932
test,"(13, 355)",194,1,52.0,2.0,0.9615384340286255,8.740228,10.917961,-2.177733
test,"(268, 8)",133,1,194.0,28.0,0.15463916957378387,2.079420,2.150503,-0.071083
test,"(13, 197)",256,1,220.0,5.0,0.4636363685131073,1.590481,0.830261,0.760219
test,"(72, 219)",179,1,30.0,2.0,0.800000011920929,4.839465,1.840773,2.998692
test,"(79, 200)",64,1,315.0,9.0,0.37142857909202576,4.264877,1.094556,3.170322
test,"(200, 64)",378,1,224.0,4.0,0.5223214030265808,3.733505,0.755505,2.978000
test,"(202, 184)",8,1,482.0,24.0,0.4045643210411072,4.046573,2.488229,1.558344
test,"(223, 249)",413,1,1.0,1.0,1.0,1.861164,2.432514,-0.571350
test,"(190, 178)",82,1,125.0,28.0,0.2720000147819519,2.537034,1.372515,1.164518
test,"(83, 64)",7,1,563.0,40.0,0.16341030597686768,5.141714,2.560456,2.581258
test,"(7, 385)",84,1,51.0,2.0,0.9411764740943909,5.089352,7.269885,-2.180533
test,"(62, 79)",200,1,771.0,35.0,0.29571983218193054,3.321216,2.459537,0.861679
test,"(189, 92)",186,1,153.0,19.0,0.13071896135807037,2.850424,2.340026,0.510399
test,"(74, 68)",88,1,717.0,37.0,0.651324987411499,2.293141,0.515036,1.778105
test,"(177, 13)",67,1,97.0,9.0,0.3711340129375458,4.562652,1.167819,3.394833
test,"(79, 322)",58,1,160.0,8.0,0.35624998807907104,3.943710,6.242965,-2.299255
test,"(190, 178)",82,1,125.0,28.0,0.2720000147819519,1.799776,1.339059,0.460717
test,"(82, 72)",173,1,85.0,11.0,0.23529411852359772,3.651429,3.003556,0.647873
test,"(196, 255)",180,0,0.0,0.0,0.0,3.400229,3.296366,0.103862
test,"(88, 62)",79,1,302.0,28.0,0.3178808093070984,2.771842,3.463398,-0.691556
test,"(197, 11)",193,1,47.0,16.0,0.25531914830207825,2.987925,3.840784,-0.852859
test,"(58, 6)",70,1,162.0,41.0,0.1111111119389534,9.604598,6.499470,3.105128
test,"(82, 6)",60,1,164.0,18.0,0.23170731961727142,2.385291,1.718612,0.666679
test,"(239, 83)",134,1,121.0,20.0,0.25619834661483765,4.247398,3.620226,0.627172
test,"(64, 483)",82,1,341.0,26.0,0.27272728085517883,2.100624,3.523219,-1.422595
test,"(410, 6)",25,1,17.0,2.0,0.529411792755127,1.996838,3.902989,-1.906151
test,"(87, 79)",68,1,77.0,8.0,0.4025973975658417,2.509176,3.323214,-0.814037
test,"(72, 176)",79,1,16.0,6.0,0.25,6.483916,8.104634,-1.620718
test,"(13, 70)",233,1,110.0,12.0,0.19090908765792847,4.376160,3.559022,0.817138
test,"(51, 36)",62,1,221.0,23.0,0.3212669789791107,3.103172,2.737891,0.365282
test,"(7, 319)",74,1,77.0,8.0,0.5844155550003052,2.198149,0.615357,1.582792
test,"(393, 398)",26,1,137.0,24.0,0.40875911712646484,3.772076,4.054019,-0.281942
test,"(26, 186)",207,1,592.0,40.0,0.2753378450870514,3.097903,1.360232,1.737671
test,"(199, 85)",15,1,52.0,10.0,0.5769230723381042,9.872149,11.308936,-1.436787
test,"(375, 82)",66,1,186.0,5.0,0.8763440847396851,3.271963,0.236561,3.035402
test,"(178, 25)",199,1,393.0,34.0,0.4987277388572693,2.500613,0.766515,1.734098
test,"(298, 177)",13,1,38.0,10.0,0.28947368264198303,4.029438,2.783353,1.246085
test,"(195, 507)",133,1,159.0,6.0,0.7295597195625305,2.526051,2.774084,-0.248033
test,"(71, 83)",76,1,454.0,50.0,0.2070484608411789,5.364821,6.658939,-1.294117
test,"(77, 202)",88,1,172.0,19.0,0.33139535784721375,5.465113,2.513195,2.951918
test,"(288, 243)",67,1,11.0,1.0,1.0,1.523105,0.134363,1.388741
test,"(133, 92)",367,1,829.0,10.0,0.7647768259048462,3.847848,2.760101,1.087747
test,"(82, 389)",133,1,135.0,3.0,0.9777777791023254,0.066030,0.019551,0.046479
test,"(389, 133)",404,1,894.0,13.0,0.7203579545021057,0.419393,0.336390,0.083003
test,"(311, 230)",193,1,177.0,15.0,0.38418078422546387,4.318482,2.354701,1.963781
test,"(15, 17)",60,1,121.0,22.0,0.1818181872367859,2.302379,1.762766,0.539613
test,"(19, 1)",224,1,21.0,10.0,0.4761904776096344,1.969694,3.774414,-1.804720
test,"(396, 11)",334,1,163.0,34.0,0.15950919687747955,4.769498,5.995742,-1.226244
test,"(208, 253)",272,1,1496.0,16.0,0.8041443824768066,0.103601,0.202816,-0.099215
test,"(184, 77)",330,1,255.0,7.0,0.3803921639919281,5.435698,1.077747,4.357951
test,"(186, 134)",218,1,1054.0,89.0,0.07020872831344604,4.682520,2.749288,1.933232
test,"(79, 197)",11,1,652.0,34.0,0.5245398879051208,5.622542,3.596992,2.025551
test,"(60, 180)",408,1,685.0,41.0,0.5240876078605652,1.017078,0.674143,0.342935
test,"(7, 268)",291,1,222.0,1.0,1.0,0.392474,0.035548,0.356926
test,"(193, 358)",196,1,32.0,9.0,0.34375,6.410451,3.271242,3.139209
test,"(72, 65)",188,1,377.0,27.0,0.2864721417427063,3.695479,2.337971,1.357508
